ncessch,state,county_fips,county_name
510004202476,VA,51810,Virginia Beach city
510004202890,VA,51069,Frederick County
510004501948,VA,51053,Dinwiddie County
510004602262,VA,51095,James City County
510004702311,VA,51173,Smyth County
510004802325,VA,51790,Staunton city
510005001950,VA,51009,Amherst County
510005102300,VA,51059,Fairfax County
510005202315,VA,51053,Dinwiddie County
510005402326,VA,51015,Augusta County
510005502290,VA,51760,Richmond city
510005602314,VA,51550,Chesapeake city
510005702316,VA,51035,Carroll County
510005802558,VA,51790,Staunton city
510005802559,VA,51790,Staunton city
510005803050,VA,51790,Staunton city
510005803051,VA,51790,Staunton city
510005803052,VA,51790,Staunton city
510006000006,VA,51001,Accomack County
510006000007,VA,51001,Accomack County
510006000009,VA,51001,Accomack County
510006000012,VA,51001,Accomack County
510006000014,VA,51001,Accomack County
510006001737,VA,51001,Accomack County
510006001738,VA,51001,Accomack County
510006001988,VA,51001,Accomack County
510006002003,VA,51001,Accomack County
510006002004,VA,51001,Accomack County
510006002028,VA,51001,Accomack County
510006002433,VA,51001,Accomack County
510006002434,VA,51001,Accomack County
510006102561,VA,51760,Richmond city
510006202562,VA,51065,Fluvanna County
510006302563,VA,51005,Alleghany County
510007002967,VA,51760,Richmond city
510007101949,VA,51790,Staunton city
510007202347,VA,51680,Lynchburg city
510007302348,VA,51700,Newport News city
510007402349,VA,51710,Norfolk city
510007502350,VA,51770,Roanoke city
510007602351,VA,51059,Fairfax County
510007702352,VA,51065,Fluvanna County
510007802353,VA,51121,Montgomery County
510007902354,VA,51730,Petersburg city
510008002355,VA,51143,Pittsylvania County
510008102356,VA,51145,Powhatan County
510008202373,VA,51061,Fauquier County
510008302374,VA,51131,Northampton County
510008402375,VA,51169,Scott County
510008602357,VA,51520,Bristol city
510008702358,VA,51760,Richmond city
510008802359,VA,51179,Stafford County
510008902360,VA,51025,Brunswick County
510009000002,VA,51003,Albemarle County
510009000003,VA,51003,Albemarle County
510009000015,VA,51003,Albemarle County
510009000017,VA,51003,Albemarle County
510009000018,VA,51003,Albemarle County
510009000020,VA,51003,Albemarle County
510009000022,VA,51003,Albemarle County
510009000023,VA,51003,Albemarle County
510009000024,VA,51540,Charlottesville city
510009000025,VA,51003,Albemarle County
510009000026,VA,51003,Albemarle County
510009000027,VA,51003,Albemarle County
510009000028,VA,51003,Albemarle County
510009000029,VA,51003,Albemarle County
510009000030,VA,51540,Charlottesville city
510009000032,VA,51003,Albemarle County
510009000033,VA,51003,Albemarle County
510009000035,VA,51003,Albemarle County
510009000036,VA,51003,Albemarle County
510009000751,VA,51003,Albemarle County
510009001747,VA,51003,Albemarle County
510009001882,VA,51003,Albemarle County
510009001937,VA,51003,Albemarle County
510009002173,VA,51003,Albemarle County
510009002796,VA,51540,Charlottesville city
510009002974,VA,51003,Albemarle County
510009102361,VA,51101,King William County
510009202362,VA,51153,Prince William County
510009302363,VA,51167,Russell County
510009402364,VA,51197,Wythe County
510009602366,VA,51135,Nottoway County
510009702367,VA,51159,Richmond County
510009802368,VA,51790,Staunton city
510009902369,VA,51089,Henry County
510010002370,VA,51035,Carroll County
510010202372,VA,51195,Wise County
510010302345,VA,51089,Henry County
510010702697,VA,51061,Fauquier County
510010902698,VA,51171,Shenandoah County
510012000038,VA,51510,Alexandria city
510012000039,VA,51510,Alexandria city
510012000041,VA,51510,Alexandria city
510012000043,VA,51510,Alexandria city
510012000044,VA,51510,Alexandria city
510012000045,VA,51510,Alexandria city
510012000047,VA,51510,Alexandria city
510012000048,VA,51510,Alexandria city
510012000050,VA,51510,Alexandria city
510012000052,VA,51510,Alexandria city
510012000054,VA,51510,Alexandria city
510012000055,VA,51510,Alexandria city
510012001826,VA,51510,Alexandria city
510012002549,VA,51510,Alexandria city
510012002999,VA,51510,Alexandria city
510012003016,VA,51510,Alexandria city
510012003053,VA,51510,Alexandria city
510012003057,VA,51510,Alexandria city
510015201883,VA,51005,Alleghany County
510015201885,VA,51005,Alleghany County
510015201888,VA,51005,Alleghany County
510015201891,VA,51005,Alleghany County
510015201938,VA,51005,Alleghany County
510018000062,VA,51007,Amelia County
510018000063,VA,51007,Amelia County
510018001828,VA,51007,Amelia County
510021000010,VA,51009,Amherst County
510021000064,VA,51009,Amherst County
510021000065,VA,51009,Amherst County
510021000066,VA,51009,Amherst County
510021000067,VA,51009,Amherst County
510021000068,VA,51009,Amherst County
510021000069,VA,51009,Amherst County
510021000072,VA,51009,Amherst County
510021000075,VA,51009,Amherst County
510024000076,VA,51011,Appomattox County
510024000077,VA,51011,Appomattox County
510024000078,VA,51011,Appomattox County
510024000079,VA,51011,Appomattox County
510025102823,VA,51530,Buena Vista city
510025202848,VA,51153,Prince William County
510025502950,VA,51127,New Kent County
510025503014,VA,51127,New Kent County
510025603031,VA,51760,Richmond city
510027000013,VA,51013,Arlington County
510027000081,VA,51013,Arlington County
510027000082,VA,51013,Arlington County
510027000083,VA,51013,Arlington County
510027000084,VA,51013,Arlington County
510027000087,VA,51013,Arlington County
510027000090,VA,51013,Arlington County
510027000092,VA,51013,Arlington County
510027000093,VA,51013,Arlington County
510027000094,VA,51013,Arlington County
510027000097,VA,51013,Arlington County
510027000098,VA,51013,Arlington County
510027000099,VA,51013,Arlington County
510027000100,VA,51013,Arlington County
510027000101,VA,51013,Arlington County
510027000102,VA,51013,Arlington County
510027000103,VA,51013,Arlington County
510027000104,VA,51013,Arlington County
510027000107,VA,51013,Arlington County
510027000108,VA,51013,Arlington County
510027000109,VA,51013,Arlington County
510027000110,VA,51013,Arlington County
510027000111,VA,51013,Arlington County
510027000112,VA,51013,Arlington County
510027000113,VA,51013,Arlington County
510027000115,VA,51013,Arlington County
510027000752,VA,51013,Arlington County
510027001067,VA,51013,Arlington County
510027001900,VA,51013,Arlington County
510027001940,VA,51013,Arlington County
510027002331,VA,51013,Arlington County
510027002404,VA,51013,Arlington County
510027002659,VA,51013,Arlington County
510027002860,VA,51013,Arlington County
510027002861,VA,51013,Arlington County
510027002875,VA,51013,Arlington County
510027002944,VA,51013,Arlington County
510027003003,VA,51013,Arlington County
510027003006,VA,51013,Arlington County
510027003062,VA,51013,Arlington County
510027003063,VA,51013,Arlington County
510030000117,VA,51015,Augusta County
510030000118,VA,51015,Augusta County
510030000119,VA,51015,Augusta County
510030000120,VA,51015,Augusta County
510030000124,VA,51015,Augusta County
510030000127,VA,51015,Augusta County
510030000128,VA,51015,Augusta County
510030000129,VA,51015,Augusta County
510030000130,VA,51015,Augusta County
510030000131,VA,51015,Augusta County
510030000132,VA,51015,Augusta County
510030000137,VA,51015,Augusta County
510030000138,VA,51015,Augusta County
510030001080,VA,51015,Augusta County
510030001830,VA,51015,Augusta County
510030001901,VA,51015,Augusta County
510030002140,VA,51015,Augusta County
510030002435,VA,51015,Augusta County
510033000139,VA,51017,Bath County
510033000140,VA,51017,Bath County
510033000141,VA,51017,Bath County
510036000142,VA,51019,Bedford County
510036000143,VA,51019,Bedford County
510036000144,VA,51019,Bedford County
510036000145,VA,51019,Bedford County
510036000147,VA,51019,Bedford County
510036000149,VA,51019,Bedford County
510036000151,VA,51019,Bedford County
510036000152,VA,51019,Bedford County
510036000153,VA,51019,Bedford County
510036000155,VA,51019,Bedford County
510036000156,VA,51019,Bedford County
510036000157,VA,51019,Bedford County
510036002029,VA,51019,Bedford County
510036002109,VA,51019,Bedford County
510036002141,VA,51019,Bedford County
510036002142,VA,51019,Bedford County
510036002174,VA,51019,Bedford County
510036002175,VA,51019,Bedford County
510036002525,VA,51019,Bedford County
510036002526,VA,51019,Bedford County
510036002961,VA,51019,Bedford County
510036003004,VA,51019,Bedford County
510039003002,VA,51021,Bland County
510039003009,VA,51021,Bland County
510042000164,VA,51023,Botetourt County
510042000165,VA,51023,Botetourt County
510042000166,VA,51023,Botetourt County
510042000167,VA,51023,Botetourt County
510042000168,VA,51023,Botetourt County
510042000169,VA,51023,Botetourt County
510042000170,VA,51023,Botetourt County
510042000171,VA,51023,Botetourt County
510042000172,VA,51023,Botetourt County
510042000173,VA,51023,Botetourt County
510042001354,VA,51023,Botetourt County
510042002527,VA,51023,Botetourt County
510042002977,VA,51023,Botetourt County
510045000175,VA,51520,Bristol city
510045000176,VA,51520,Bristol city
510045000177,VA,51520,Bristol city
510045000179,VA,51520,Bristol city
510045000180,VA,51520,Bristol city
510045000181,VA,51520,Bristol city
510045001944,VA,51191,Washington County
510048000182,VA,51025,Brunswick County
510048000183,VA,51025,Brunswick County
510048000184,VA,51025,Brunswick County
510048000185,VA,51025,Brunswick County
510048000188,VA,51025,Brunswick County
510051000191,VA,51027,Buchanan County
510051000193,VA,51027,Buchanan County
510051000198,VA,51027,Buchanan County
510051000200,VA,51027,Buchanan County
510051000201,VA,51027,Buchanan County
510051001897,VA,51027,Buchanan County
510051001945,VA,51027,Buchanan County
510051001946,VA,51027,Buchanan County
510051001947,VA,51027,Buchanan County
510051002052,VA,51027,Buchanan County
510054000209,VA,51029,Buckingham County
510054000210,VA,51029,Buckingham County
510054002867,VA,51029,Buckingham County
510054002869,VA,51029,Buckingham County
510054002870,VA,51029,Buckingham County
510056000215,VA,51530,Buena Vista city
510056000216,VA,51530,Buena Vista city
510056000217,VA,51530,Buena Vista city
510056000218,VA,51530,Buena Vista city
510060000219,VA,51031,Campbell County
510060000220,VA,51031,Campbell County
510060000223,VA,51031,Campbell County
510060000224,VA,51031,Campbell County
510060000225,VA,51031,Campbell County
510060000226,VA,51031,Campbell County
510060000230,VA,51031,Campbell County
510060000231,VA,51031,Campbell County
510060000232,VA,51031,Campbell County
510060000233,VA,51031,Campbell County
510060000234,VA,51031,Campbell County
510060002332,VA,51031,Campbell County
510060002528,VA,51031,Campbell County
510060002771,VA,51031,Campbell County
510060002834,VA,51031,Campbell County
510066000051,VA,51033,Caroline County
510066000237,VA,51033,Caroline County
510066000238,VA,51033,Caroline County
510066000241,VA,51033,Caroline County
510066002784,VA,51033,Caroline County
510069000242,VA,51035,Carroll County
510069000244,VA,51035,Carroll County
510069000245,VA,51035,Carroll County
510069000246,VA,51035,Carroll County
510069000247,VA,51035,Carroll County
510069000250,VA,51035,Carroll County
510069000253,VA,51035,Carroll County
510069000254,VA,51035,Carroll County
510069000257,VA,51035,Carroll County
510069002489,VA,51035,Carroll County
510069002985,VA,51035,Carroll County
510072000258,VA,51036,Charles City County
510072000260,VA,51036,Charles City County
510075000262,VA,51037,Charlotte County
510075000264,VA,51037,Charlotte County
510075000267,VA,51037,Charlotte County
510075000270,VA,51037,Charlotte County
510075002005,VA,51037,Charlotte County
510078000266,VA,51540,Charlottesville city
510078000271,VA,51540,Charlottesville city
510078000272,VA,51540,Charlottesville city
510078000273,VA,51540,Charlottesville city
510078000275,VA,51540,Charlottesville city
510078000276,VA,51540,Charlottesville city
510078000279,VA,51540,Charlottesville city
510078002110,VA,51540,Charlottesville city
510078002143,VA,51540,Charlottesville city
510078002550,VA,51540,Charlottesville city
510081000280,VA,51550,Chesapeake city
510081000281,VA,51550,Chesapeake city
510081000282,VA,51550,Chesapeake city
510081000285,VA,51550,Chesapeake city
510081000286,VA,51550,Chesapeake city
510081000287,VA,51550,Chesapeake city
510081000288,VA,51550,Chesapeake city
510081000289,VA,51550,Chesapeake city
510081000291,VA,51550,Chesapeake city
510081000292,VA,51550,Chesapeake city
510081000293,VA,51550,Chesapeake city
510081000294,VA,51550,Chesapeake city
510081000295,VA,51550,Chesapeake city
510081000296,VA,51550,Chesapeake city
510081000297,VA,51550,Chesapeake city
510081000298,VA,51550,Chesapeake city
510081000299,VA,51550,Chesapeake city
510081000300,VA,51550,Chesapeake city
510081000302,VA,51550,Chesapeake city
510081000303,VA,51550,Chesapeake city
510081000304,VA,51550,Chesapeake city
510081000305,VA,51550,Chesapeake city
510081000306,VA,51550,Chesapeake city
510081000307,VA,51550,Chesapeake city
510081000308,VA,51550,Chesapeake city
510081000309,VA,51550,Chesapeake city
510081000310,VA,51550,Chesapeake city
510081000311,VA,51550,Chesapeake city
510081000312,VA,51550,Chesapeake city
510081000313,VA,51550,Chesapeake city
510081000456,VA,51550,Chesapeake city
510081000457,VA,51550,Chesapeake city
510081000459,VA,51550,Chesapeake city
510081001482,VA,51550,Chesapeake city
510081001483,VA,51550,Chesapeake city
510081001672,VA,51550,Chesapeake city
510081001832,VA,51550,Chesapeake city
510081001899,VA,51550,Chesapeake city
510081001910,VA,51550,Chesapeake city
510081001954,VA,51550,Chesapeake city
510081002031,VA,51550,Chesapeake city
510081002054,VA,51550,Chesapeake city
510081002222,VA,51550,Chesapeake city
510081002223,VA,51550,Chesapeake city
510081002432,VA,51550,Chesapeake city
510081002557,VA,51550,Chesapeake city
510081002765,VA,51550,Chesapeake city
510081002998,VA,51550,Chesapeake city
510084000053,VA,51041,Chesterfield County
510084000056,VA,51041,Chesterfield County
510084000314,VA,51041,Chesterfield County
510084000315,VA,51041,Chesterfield County
510084000316,VA,51041,Chesterfield County
510084000317,VA,51041,Chesterfield County
510084000318,VA,51041,Chesterfield County
510084000319,VA,51041,Chesterfield County
510084000320,VA,51041,Chesterfield County
510084000321,VA,51041,Chesterfield County
510084000323,VA,51041,Chesterfield County
510084000324,VA,51041,Chesterfield County
510084000325,VA,51041,Chesterfield County
510084000326,VA,51041,Chesterfield County
510084000327,VA,51041,Chesterfield County
510084000328,VA,51041,Chesterfield County
510084000329,VA,51041,Chesterfield County
510084000330,VA,51041,Chesterfield County
510084000331,VA,51041,Chesterfield County
510084000332,VA,51041,Chesterfield County
510084000333,VA,51041,Chesterfield County
510084000334,VA,51041,Chesterfield County
510084000335,VA,51041,Chesterfield County
510084000336,VA,51041,Chesterfield County
510084000337,VA,51041,Chesterfield County
510084000338,VA,51041,Chesterfield County
510084000339,VA,51041,Chesterfield County
510084000340,VA,51041,Chesterfield County
510084000341,VA,51041,Chesterfield County
510084000342,VA,51041,Chesterfield County
510084000343,VA,51041,Chesterfield County
510084000344,VA,51041,Chesterfield County
510084000345,VA,51041,Chesterfield County
510084000346,VA,51041,Chesterfield County
510084000347,VA,51041,Chesterfield County
510084000348,VA,51041,Chesterfield County
510084000349,VA,51041,Chesterfield County
510084000350,VA,51041,Chesterfield County
510084000462,VA,51041,Chesterfield County
510084000762,VA,51041,Chesterfield County
510084000766,VA,51041,Chesterfield County
510084001086,VA,51041,Chesterfield County
510084001605,VA,51041,Chesterfield County
510084001833,VA,51041,Chesterfield County
510084001834,VA,51041,Chesterfield County
510084001835,VA,51041,Chesterfield County
510084001903,VA,51041,Chesterfield County
510084001989,VA,51041,Chesterfield County
510084001990,VA,51041,Chesterfield County
510084002006,VA,51041,Chesterfield County
510084002055,VA,51041,Chesterfield County
510084002056,VA,51041,Chesterfield County
510084002097,VA,51041,Chesterfield County
510084002098,VA,51041,Chesterfield County
510084002099,VA,51041,Chesterfield County
510084002176,VA,51041,Chesterfield County
510084002177,VA,51041,Chesterfield County
510084002661,VA,51041,Chesterfield County
510084002754,VA,51041,Chesterfield County
510084002767,VA,51041,Chesterfield County
510084002779,VA,51041,Chesterfield County
510084002780,VA,51041,Chesterfield County
510084002972,VA,51041,Chesterfield County
510084002983,VA,51041,Chesterfield County
510084002990,VA,51041,Chesterfield County
510084003013,VA,51041,Chesterfield County
510084003040,VA,51041,Chesterfield County
510084003041,VA,51041,Chesterfield County
510084003066,VA,51041,Chesterfield County
510087000352,VA,51043,Clarke County
510087000353,VA,51043,Clarke County
510087000354,VA,51043,Clarke County
510087002100,VA,51043,Clarke County
510093001956,VA,51193,Westmoreland County
510093001957,VA,51193,Westmoreland County
510096000361,VA,51570,Colonial Heights city
510096000362,VA,51570,Colonial Heights city
510096000364,VA,51570,Colonial Heights city
510096000365,VA,51570,Colonial Heights city
510096000366,VA,51570,Colonial Heights city
510096002941,VA,51570,Colonial Heights city
510099000367,VA,51580,Covington city
510099000368,VA,51580,Covington city
510099000369,VA,51580,Covington city
510102000372,VA,51045,Craig County
510102002111,VA,51045,Craig County
510105000374,VA,51047,Culpeper County
510105000376,VA,51047,Culpeper County
510105000377,VA,51047,Culpeper County
510105000378,VA,51047,Culpeper County
510105000380,VA,51047,Culpeper County
510105000382,VA,51047,Culpeper County
510105001612,VA,51047,Culpeper County
510105001958,VA,51047,Culpeper County
510105001959,VA,51047,Culpeper County
510105002748,VA,51047,Culpeper County
510105002758,VA,51047,Culpeper County
510108000057,VA,51049,Cumberland County
510108000058,VA,51049,Cumberland County
510108000383,VA,51049,Cumberland County
510108002995,VA,51049,Cumberland County
510111000268,VA,51590,Danville city
510111000388,VA,51590,Danville city
510111000389,VA,51590,Danville city
510111000390,VA,51590,Danville city
510111000391,VA,51590,Danville city
510111000394,VA,51590,Danville city
510111000395,VA,51590,Danville city
510111000398,VA,51590,Danville city
510111001233,VA,51590,Danville city
510111002261,VA,51590,Danville city
510111002467,VA,51590,Danville city
510111002872,VA,51590,Danville city
510111002960,VA,51590,Danville city
510111003055,VA,51590,Danville city
510114000401,VA,51051,Dickenson County
510114000404,VA,51051,Dickenson County
510114000408,VA,51051,Dickenson County
510114002981,VA,51051,Dickenson County
510114002982,VA,51051,Dickenson County
510117000409,VA,51053,Dinwiddie County
510117000410,VA,51053,Dinwiddie County
510117000411,VA,51053,Dinwiddie County
510117000414,VA,51053,Dinwiddie County
510117000416,VA,51053,Dinwiddie County
510117000417,VA,51053,Dinwiddie County
510117000418,VA,51053,Dinwiddie County
510120000419,VA,51057,Essex County
510120000420,VA,51057,Essex County
510120000421,VA,51057,Essex County
510126000059,VA,51059,Fairfax County
510126000061,VA,51059,Fairfax County
510126000073,VA,51059,Fairfax County
510126000086,VA,51059,Fairfax County
510126000088,VA,51059,Fairfax County
510126000422,VA,51059,Fairfax County
510126000423,VA,51059,Fairfax County
510126000424,VA,51059,Fairfax County
510126000426,VA,51059,Fairfax County
510126000428,VA,51059,Fairfax County
510126000429,VA,51059,Fairfax County
510126000431,VA,51059,Fairfax County
510126000433,VA,51059,Fairfax County
510126000435,VA,51059,Fairfax County
510126000438,VA,51059,Fairfax County
510126000439,VA,51059,Fairfax County
510126000440,VA,51059,Fairfax County
510126000441,VA,51059,Fairfax County
510126000442,VA,51059,Fairfax County
510126000448,VA,51059,Fairfax County
510126000449,VA,51059,Fairfax County
510126000450,VA,51059,Fairfax County
510126000452,VA,51059,Fairfax County
510126000453,VA,51059,Fairfax County
510126000454,VA,51059,Fairfax County
510126000455,VA,51059,Fairfax County
510126000458,VA,51059,Fairfax County
510126000460,VA,51059,Fairfax County
510126000461,VA,51059,Fairfax County
510126000463,VA,51600,Fairfax city
510126000464,VA,51059,Fairfax County
510126000466,VA,51059,Fairfax County
510126000467,VA,51059,Fairfax County
510126000468,VA,51059,Fairfax County
510126000469,VA,51059,Fairfax County
510126000470,VA,51059,Fairfax County
510126000471,VA,51059,Fairfax County
510126000472,VA,51059,Fairfax County
510126000473,VA,51059,Fairfax County
510126000474,VA,51059,Fairfax County
510126000475,VA,51059,Fairfax County
510126000476,VA,51059,Fairfax County
510126000477,VA,51059,Fairfax County
510126000478,VA,51059,Fairfax County
510126000479,VA,51059,Fairfax County
510126000480,VA,51059,Fairfax County
510126000481,VA,51059,Fairfax County
510126000482,VA,51059,Fairfax County
510126000483,VA,51059,Fairfax County
510126000484,VA,51059,Fairfax County
510126000486,VA,51059,Fairfax County
510126000487,VA,51059,Fairfax County
510126000488,VA,51059,Fairfax County
510126000489,VA,51059,Fairfax County
510126000490,VA,51059,Fairfax County
510126000491,VA,51059,Fairfax County
510126000492,VA,51059,Fairfax County
510126000493,VA,51059,Fairfax County
510126000494,VA,51059,Fairfax County
510126000495,VA,51059,Fairfax County
510126000496,VA,51059,Fairfax County
510126000497,VA,51059,Fairfax County
510126000499,VA,51059,Fairfax County
510126000500,VA,51059,Fairfax County
510126000501,VA,51059,Fairfax County
510126000502,VA,51059,Fairfax County
510126000503,VA,51059,Fairfax County
510126000504,VA,51059,Fairfax County
510126000505,VA,51059,Fairfax County
510126000508,VA,51059,Fairfax County
510126000509,VA,51059,Fairfax County
510126000510,VA,51059,Fairfax County
510126000511,VA,51059,Fairfax County
510126000512,VA,51059,Fairfax County
510126000513,VA,51059,Fairfax County
510126000514,VA,51059,Fairfax County
510126000515,VA,51059,Fairfax County
510126000516,VA,51059,Fairfax County
510126000517,VA,51059,Fairfax County
510126000518,VA,51600,Fairfax city
510126000519,VA,51059,Fairfax County
510126000521,VA,51059,Fairfax County
510126000522,VA,51059,Fairfax County
510126000525,VA,51059,Fairfax County
510126000526,VA,51059,Fairfax County
510126000527,VA,51059,Fairfax County
510126000529,VA,51059,Fairfax County
510126000530,VA,51059,Fairfax County
510126000531,VA,51059,Fairfax County
510126000532,VA,51059,Fairfax County
510126000533,VA,51059,Fairfax County
510126000535,VA,51059,Fairfax County
510126000536,VA,51059,Fairfax County
510126000538,VA,51059,Fairfax County
510126000539,VA,51059,Fairfax County
510126000540,VA,51059,Fairfax County
510126000542,VA,51059,Fairfax County
510126000543,VA,51059,Fairfax County
510126000544,VA,51059,Fairfax County
510126000546,VA,51059,Fairfax County
510126000548,VA,51059,Fairfax County
510126000549,VA,51059,Fairfax County
510126000550,VA,51059,Fairfax County
510126000551,VA,51059,Fairfax County
510126000552,VA,51059,Fairfax County
510126000553,VA,51059,Fairfax County
510126000556,VA,51059,Fairfax County
510126000557,VA,51059,Fairfax County
510126000558,VA,51059,Fairfax County
510126000559,VA,51059,Fairfax County
510126000560,VA,51059,Fairfax County
510126000561,VA,51059,Fairfax County
510126000562,VA,51059,Fairfax County
510126000563,VA,51059,Fairfax County
510126000564,VA,51059,Fairfax County
510126000565,VA,51059,Fairfax County
510126000566,VA,51059,Fairfax County
510126000567,VA,51059,Fairfax County
510126000568,VA,51059,Fairfax County
510126000569,VA,51059,Fairfax County
510126000570,VA,51059,Fairfax County
510126000571,VA,51059,Fairfax County
510126000572,VA,51059,Fairfax County
510126000573,VA,51059,Fairfax County
510126000574,VA,51059,Fairfax County
510126000575,VA,51059,Fairfax County
510126000576,VA,51059,Fairfax County
510126000577,VA,51059,Fairfax County
510126000579,VA,51059,Fairfax County
510126000580,VA,51059,Fairfax County
510126000582,VA,51059,Fairfax County
510126000583,VA,51059,Fairfax County
510126000584,VA,51059,Fairfax County
510126000585,VA,51059,Fairfax County
510126000586,VA,51059,Fairfax County
510126000587,VA,51059,Fairfax County
510126000588,VA,51059,Fairfax County
510126000590,VA,51059,Fairfax County
510126000594,VA,51059,Fairfax County
510126000597,VA,51059,Fairfax County
510126000598,VA,51059,Fairfax County
510126000599,VA,51059,Fairfax County
510126000600,VA,51059,Fairfax County
510126000767,VA,51059,Fairfax County
510126000768,VA,51059,Fairfax County
510126000775,VA,51059,Fairfax County
510126001091,VA,51059,Fairfax County
510126001093,VA,51059,Fairfax County
510126001099,VA,51059,Fairfax County
510126001103,VA,51059,Fairfax County
510126001106,VA,51059,Fairfax County
510126001756,VA,51059,Fairfax County
510126001767,VA,51059,Fairfax County
510126001836,VA,51059,Fairfax County
510126001837,VA,51059,Fairfax County
510126001838,VA,51059,Fairfax County
510126001839,VA,51059,Fairfax County
510126001840,VA,51059,Fairfax County
510126001841,VA,51059,Fairfax County
510126001842,VA,51059,Fairfax County
510126001843,VA,51059,Fairfax County
510126001904,VA,51059,Fairfax County
510126001991,VA,51059,Fairfax County
510126001992,VA,51059,Fairfax County
510126001993,VA,51059,Fairfax County
510126001994,VA,51059,Fairfax County
510126002007,VA,51059,Fairfax County
510126002008,VA,51059,Fairfax County
510126002032,VA,51059,Fairfax County
510126002033,VA,51059,Fairfax County
510126002034,VA,51059,Fairfax County
510126002058,VA,51059,Fairfax County
510126002060,VA,51059,Fairfax County
510126002061,VA,51059,Fairfax County
510126002063,VA,51059,Fairfax County
510126002114,VA,51059,Fairfax County
510126002115,VA,51059,Fairfax County
510126002116,VA,51059,Fairfax County
510126002117,VA,51059,Fairfax County
510126002118,VA,51059,Fairfax County
510126002119,VA,51059,Fairfax County
510126002144,VA,51059,Fairfax County
510126002146,VA,51059,Fairfax County
510126002147,VA,51059,Fairfax County
510126002182,VA,51059,Fairfax County
510126002183,VA,51059,Fairfax County
510126002271,VA,51059,Fairfax County
510126002272,VA,51059,Fairfax County
510126002333,VA,51059,Fairfax County
510126002334,VA,51059,Fairfax County
510126002335,VA,51059,Fairfax County
510126002336,VA,51059,Fairfax County
510126002406,VA,51059,Fairfax County
510126002408,VA,51059,Fairfax County
510126002436,VA,51059,Fairfax County
510126002496,VA,51059,Fairfax County
510126002529,VA,51059,Fairfax County
510126002530,VA,51600,Fairfax city
510126002531,VA,51600,Fairfax city
510126002674,VA,51059,Fairfax County
510126002790,VA,51059,Fairfax County
510126002800,VA,51059,Fairfax County
510126002802,VA,51059,Fairfax County
510126002819,VA,51059,Fairfax County
510126002820,VA,51059,Fairfax County
510126002827,VA,51059,Fairfax County
510126002862,VA,51059,Fairfax County
510126002871,VA,51059,Fairfax County
510126002873,VA,51059,Fairfax County
510126002874,VA,51059,Fairfax County
510126002939,VA,51059,Fairfax County
510126002942,VA,51600,Fairfax city
510126002945,VA,51059,Fairfax County
510126002946,VA,51059,Fairfax County
510126002947,VA,51059,Fairfax County
510126002951,VA,51059,Fairfax County
510126002993,VA,51059,Fairfax County
510126003000,VA,51059,Fairfax County
510126003008,VA,51059,Fairfax County
510126003012,VA,51059,Fairfax County
510126003032,VA,51059,Fairfax County
510126003033,VA,51059,Fairfax County
510129000283,VA,51610,Falls Church city
510129000284,VA,51610,Falls Church city
510129001844,VA,51610,Falls Church city
510129002204,VA,51059,Fairfax County
510129002971,VA,51610,Falls Church city
510132000604,VA,51061,Fauquier County
510132000605,VA,51061,Fauquier County
510132000607,VA,51061,Fauquier County
510132000608,VA,51061,Fauquier County
510132000609,VA,51061,Fauquier County
510132000610,VA,51061,Fauquier County
510132000611,VA,51061,Fauquier County
510132000612,VA,51061,Fauquier County
510132000614,VA,51061,Fauquier County
510132000615,VA,51061,Fauquier County
510132000616,VA,51061,Fauquier County
510132000854,VA,51061,Fauquier County
510132001846,VA,51061,Fauquier County
510132002184,VA,51061,Fauquier County
510132002185,VA,51061,Fauquier County
510132002186,VA,51061,Fauquier County
510132002409,VA,51061,Fauquier County
510132002533,VA,51061,Fauquier County
510132002785,VA,51061,Fauquier County
510132002786,VA,51061,Fauquier County
510135000617,VA,51063,Floyd County
510135000618,VA,51063,Floyd County
510135000619,VA,51063,Floyd County
510135000620,VA,51063,Floyd County
510135000621,VA,51063,Floyd County
510138000089,VA,51065,Fluvanna County
510138000622,VA,51065,Fluvanna County
510138000625,VA,51065,Fluvanna County
510138002868,VA,51065,Fluvanna County
510138002956,VA,51065,Fluvanna County
510141000628,VA,51620,Franklin city
510141000631,VA,51620,Franklin city
510141002431,VA,51620,Franklin city
510144000632,VA,51067,Franklin County
510144000633,VA,51067,Franklin County
510144000634,VA,51067,Franklin County
510144000635,VA,51067,Franklin County
510144000636,VA,51067,Franklin County
510144000637,VA,51067,Franklin County
510144000639,VA,51067,Franklin County
510144000640,VA,51067,Franklin County
510144000641,VA,51067,Franklin County
510144000642,VA,51067,Franklin County
510144000643,VA,51067,Franklin County
510144000644,VA,51067,Franklin County
510144001614,VA,51067,Franklin County
510144002148,VA,51067,Franklin County
510144002187,VA,51067,Franklin County
510144002763,VA,51067,Franklin County
510147000091,VA,51069,Frederick County
510147000095,VA,51069,Frederick County
510147000523,VA,51840,Winchester city
510147000524,VA,51069,Frederick County
510147000646,VA,51069,Frederick County
510147000647,VA,51069,Frederick County
510147000649,VA,51069,Frederick County
510147000652,VA,51069,Frederick County
510147000656,VA,51069,Frederick County
510147000659,VA,51069,Frederick County
510147001381,VA,51069,Frederick County
510147002121,VA,51069,Frederick County
510147002149,VA,51069,Frederick County
510147002337,VA,51069,Frederick County
