grant_Number,program_type,recipient_name,service_location_name,address_line_one,address_line_two,city,state,zip,zip_4,latitude,longitude,county,funded_slots,status,registration_phone_number,service_location_phone_number,program_admin_ID,program_admin_name,program_admin_address_line_one,program_admin_address_line_two,program_admin_city,program_admin_state,program_admin_zip,program_admin_zip_4,program_admin_county
04CH013442,1,early_childhood_development_company_llc_ga,Cleveland Avenue- APS,2672 Old Hapeville Rd SW,NA,Atlanta,GA,30315,8210,33.6826722,-84.3922306,Fulton County,19,Not Reported,(404)420-5800 - 5801,(404) 802-8400,000,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,1,early_childhood_development_company_llc_ga,DOBBS - APS,2025 Jonesboro Rd SE,NA,Atlanta,GA,30315,6726,33.6982884,-84.3727441,Fulton County,13,Not Reported,(404)420-5800 - 5801,(404) 802-8050,000,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,1,early_childhood_development_company_llc_ga,HUMPHRIES - APS,3029 Humphries Dr SE,NA,Atlanta,GA,30354,2437,33.6719133,-84.3762922,Fulton County,13,Not Reported,(404)420-5800 - 5801,(404) 802-8750,000,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,ANDREW & WALTER YOUNG YMCA,2220 Campbellton Rd SW,NA,Atlanta,GA,30311,4608,33.702916,-84.461164,Fulton County,64,Open,(404)420-5800 - 5801,(404) 581-9622,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,MORGAN COUNTY HEAD START,864 Garnett St,NA,Madison,GA,30650,1064,33.603946,-83.47540700000002,Morgan County,16,Not Reported,(404)420-5800 - 5801,(706) 342-1634,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,GREENE COUNTY HEAD START,502 Martin Luther King Jr Dr,Ste B,Greensboro,GA,30642,1403,33.5705584,-83.1785868,Greene County,32,Not Reported,(404)420-5800 - 5801,(706) 453-4964,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,DEAN RUSK HS ACADEMY,433 Peeples St SW,NA,Atlanta,GA,30310,1380,33.7432344,-84.42052990000002,Fulton County,24,Not Reported,(404)420-5800 - 5801,(404) 952-2080,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,BARROW COUNTY EARLY HEAD START,55 Maynard St,NA,Winder,GA,30680,1924,33.983718,-83.7231486,Barrow County,16,Not Reported,(404)420-5800 - 5801,(770) 307-3027,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,WOODSON PARK ACADEMY,1571 Donald Lee Hollowell Pkwy NW,NA,Atlanta,GA,30318,5049,33.7721599,-84.4394616,Fulton County,8,Not Reported,(404)420-5800 - 5801,NA,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
04CH013442,2,early_childhood_development_company_llc_ga,ARTHUR M. BLANK at E. A. WARE,569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,33.7549862,-84.4059812,Fulton County,18,Not Reported,(404)420-5800 - 5801,(404) 420-5800,200,"YMCA/Early Childhood Development Co, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
90CI010206,5,pueblo_of_acoma_inc_nm,Haak'u Learning Center,15 Turtle Shell Road,NA,Acoma,NM,87034,-1,35.0425919,-107.6144441,Cibola County,72,Not Reported,(505)552-6959,(505) 552-6959,000,Haak'u Learning Center,15 Turtle Shell Road,NA,Acoma,NM,87034,-1,Cibola County
90CI010208,5,five_sandoval_indian_pueblos_inc_nm,Cochiti Head Start,272 Cochiti Street,NA,Cochiti Pueblo,NM,87072,-1,35.6084878,-106.3499594,Sandoval County,11,Not Reported,(505)867-3351 - 144,(505) 465-2454,000,"FIVE SANDOVAL INDIAN PUEBLOS, INC",4321 Fulcrum Way NE,Ste B,Rio Rancho,NM,87144,8410,Sandoval County
90CI010208,5,five_sandoval_indian_pueblos_inc_nm,Santa Ana Head Start,2 Dove Rd,NA,Bernalillo,NM,87004,5906,35.343651,-106.530647,Sandoval County,10,Not Reported,(505)867-3351 - 144,(505) 867-5128,000,"FIVE SANDOVAL INDIAN PUEBLOS, INC",4321 Fulcrum Way NE,Ste B,Rio Rancho,NM,87144,8410,Sandoval County
90CI010208,5,five_sandoval_indian_pueblos_inc_nm,Zia Pueblo Head Start,1000 Borrego Canyon Rd,Head Start,Zia Pueblo,NM,87053,6104,35.5253376,-106.700779,Sandoval County,20,Not Reported,(505)867-3351 - 144,(505) 771-5385,000,"FIVE SANDOVAL INDIAN PUEBLOS, INC",4321 Fulcrum Way NE,Ste B,Rio Rancho,NM,87144,8410,Sandoval County
02CH012571,2,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Bath Cooktown Head Start,300 W Washington St,NA,Bath,NY,14810,1025,42.338015,-77.328722,Steuben County,8,Open,(607)776-2125 - 7102,(607) 776-0465,200,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
04CH012815,1,early_childhood_development_company_llc_ga,Kidz Fortress,2421 Mike Padgett Hwy,Ste A,Augusta,GA,30906,0100,33.429102,-82.0068597,Richmond County,20,Open,NA,(706) 823-5700,000,"Early Childhood Development Company, LLC",569 Martin Luther King Jr Dr NW,NA,Atlanta,GA,30314,4164,Fulton County
06CH013414,1,youth_development_inc_nm,Artesia,504 W Gage St,NA,Artesia,NM,88210,-1,32.8557879,-104.4029455,Eddy County,51,Open,NA,(575) 748-1141,000,Youth Development Inc.,3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
06CH013414,1,youth_development_inc_nm,Roswell,209 E Hendricks St,NA,Roswell,NM,88203,6139,33.3891372,-104.5201998,Chaves County,51,Open,NA,(575) 624-1285,000,Youth Development Inc.,3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
06CH013414,1,youth_development_inc_nm,Dexter,401 West 1st Street,NA,Dexter,NM,88230,-1,33.198661800000004,-104.3764351,Chaves County,17,Open,NA,(575) 734-6104,000,Youth Development Inc.,3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
06CH013414,1,youth_development_inc_nm,Carlsbad,1915 San Jose Blvd,NA,Carlsbad,NM,88220,5462,32.4006616,-104.2300448,Eddy County,51,Open,NA,(575) 887-3939,000,Youth Development Inc.,3451 Candelaria Rd NE,Ste A,Albuquerque,NM,87107,1955,Bernalillo County
02CH013516,2,bronxcare_health_system_ny,South Bronx Early Head Start,1650 Selwyn Ave,Apt 12H,Bronx,NY,10457,7663,40.8433692672679,-73.9110201529175,Bronx County,68,Open,(718)960-2084,(718) 466-8189,200,Bronx Care Health Sysytem,1650 Selwyn Ave,Apt 12H,Bronx,NY,10457,7663,Bronx County
02CH012412,1,schoharie_county_child_development_council_ny,Sharon Springs Central School Center,514 Highway Route 20,NA,Sharon Springs,NY,13459,2023,42.7885782,-74.6242149,Schoharie County,9,Open,(518)234-7521,(518) 284-3800,000,"SCHOHARIE COUNTY CHILD DEVELOPMENT COUNCIL, INC",114 Lark Street,NA,Cobleskill,NY,12043,3846,Schoharie County
06CH012261,1,help_new_mexico_inc_nm,Deming Cesar Chavez Charter (DCCCHS),315 E 1st St,NA,Deming,NM,88030,3104,32.2741529,-107.7561004,Luna County,6,Closed,(575)323-0097,NA,000,"HELP - New Mexico, Inc.",2101 Mountain Rd NW,Ste A,Albuquerque,NM,87104,1594,Bernalillo County
02CH013522,1,greater_opportunities_for_broome_and_chenango_inc_ny,Chenango Valley Head Start,1051 Chenango St,NA,Binghamton,NY,13901,1746,42.1463219,-75.8901598,Broome County,14,Open,(607)334-7114,(607) 235-3616,000,"Greater Opportunities for Broome and Chenango, Inc.",44 W Main St,NA,Norwich,NY,13815,1613,Chenango County
02CH013522,1,greater_opportunities_for_broome_and_chenango_inc_ny,Endicott Head Start,1604 Union Center Maine Hwy,NA,Endicott,NY,13760,1341,42.1321024,-76.063395,Broome County,62,Open,(607)334-7114,(607) 786-5418,000,"Greater Opportunities for Broome and Chenango, Inc.",44 W Main St,NA,Norwich,NY,13815,1613,Chenango County
02CH013522,1,greater_opportunities_for_broome_and_chenango_inc_ny,Harpursville Head Start,21 Golden Ln,NA,Harpursville,NY,13787,2201,42.1742597,-75.6235138,Broome County,14,Open,(607)334-7114,(607) 334-7114,000,"Greater Opportunities for Broome and Chenango, Inc.",44 W Main St,NA,Norwich,NY,13815,1613,Chenango County
02CH013522,1,greater_opportunities_for_broome_and_chenango_inc_ny,Linnaeus W. West Head Start,1201 Union Center Maine Hwy,NA,Endicott,NY,13760,2045,42.1130352,-76.0710089,Broome County,32,Open,(607)334-7114,(607) 757-2149,000,"Greater Opportunities for Broome and Chenango, Inc.",44 W Main St,NA,Norwich,NY,13815,1613,Chenango County
02CH013522,1,greater_opportunities_for_broome_and_chenango_inc_ny,Whitney Point Head Start,2498 W Main St,NA,Whitney Point,NY,13862,-1,42.330883,-75.976131,Broome County,28,Open,(607)334-7114,(607) 692-7533,000,"Greater Opportunities for Broome and Chenango, Inc.",44 W Main St,NA,Norwich,NY,13815,1613,Chenango County
03CH012578,2,northern_virginia_family_service_inc_va,NVFS Home-Based (EHS),10056 Dean Dr,Admin Office,Manassas,VA,20110,4115,38.7448018,-77.499861,Manassas city,47,Open,(571)748-2617,NA,200,Northern Virginia Family Service,3110 Fairview Park Dr,Ste 500,Falls Church,VA,22042,4552,Fairfax County
02HP000521,2,catholic_charities_neighborhood_services_inc_ny,Msgr. Andrew Landi ECDC,2120 35th Ave,NA,Long Island City,NY,11106,4421,40.7605129,-73.9347599,Queens County,9,Open,(718)722-6026,(718) 806-1598,200,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon St,Fl 7,Brooklyn,NY,11201,4306,Kings County
02CH013402,1,cardinal_mccloskey_school_home_for_children_ny,CMCS - Msgr. Boyle,3044 Hull Ave,NA,Bronx,NY,10467,4604,40.8714484,-73.8794394,Bronx County,58,Open,(718)993-7700 - 901,(718) 405-7824,000,CARDINAL MCCLOSKEY SCHOOL & HOME FOR CHILDREN,115 E Stevens Ave,Ste LL5,Valhalla,NY,10595,1286,Westchester County
02CH013402,2,cardinal_mccloskey_school_home_for_children_ny,CMCS - Msgr. Boyle,3044 Hull Ave,NA,Bronx,NY,10467,4604,40.8714484,-73.8794394,Bronx County,40,Open,(718)993-7700 - 901,(1) 718-405,200,CARDINAL MCCLOSKEY SCHOOL & HOME FOR CHILDREN,115 E Stevens Ave,Ste LL5,Valhalla,NY,10595,1286,Westchester County
02CH013402,2,cardinal_mccloskey_school_home_for_children_ny,CMCS - Home Based,529 Courtlandt Ave,Fl 5,Bronx,NY,10451,5007,40.816126,-73.9199913,Bronx County,36,Open,(718)993-7700 - 901,(718) 993-7700,200,CARDINAL MCCLOSKEY SCHOOL & HOME FOR CHILDREN,115 E Stevens Ave,Ste LL5,Valhalla,NY,10595,1286,Westchester County
02CH013405,1,child_center_of_ny_inc_the_ny,Early/Head Start Corona Center Based,3410 108th St,NA,Corona,NY,11368,1222,40.7558509,-73.8608957,Queens County,132,Open,(347)287-0175,(347) 287-0175,000,"Child Center of NY, Inc. The",3410 108th St,NA,Corona,NY,11368,1222,Queens County
02CH013405,2,child_center_of_ny_inc_the_ny,Early/Head Start Corona Center Based,3410 108th St,NA,Corona,NY,11368,1222,40.7558509,-73.8608957,Queens County,8,Closed,(347)287-0175,(347) 287-0175,200,"Child Center of NY, Inc. The",169 W 87th St,NA,New York,NY,10024,2903,New York County
02CH013405,1,child_center_of_ny_inc_the_ny,Early/Head Start Escalera Center Based,169 W 87th St,NA,New York,NY,10024,2903,40.7881613,-73.9735561,New York County,33,Open,(347)287-0175,(212) 799-2440,000,"Child Center of NY, Inc. The",3410 108th St,NA,Corona,NY,11368,1222,Queens County
02CH013405,2,child_center_of_ny_inc_the_ny,Early/Head Start Escalera Center Based,169 W 87th St,NA,New York,NY,10024,2903,40.7881613,-73.9735561,New York County,8,Open,(347)287-0175,(212) 799-2440,200,"Child Center of NY, Inc. The",169 W 87th St,NA,New York,NY,10024,2903,New York County
06CH013412,2,innovative_network_of_knowledge_nm,Roswell Early Head Start Center,503 E McGaffey St,NA,Roswell,NM,88203,6965,33.3801184,-104.5137968,Chaves County,96,Closed,(830)331-8908,(1) 210-2417,200,Innovative Network of Knowledge,503 E McGaffey St,NA,Roswell,NM,88203,6965,Chaves County
06CH013412,2,innovative_network_of_knowledge_nm,Artesia Early Head Start,500 W Grand Ave,NA,Artesia,NM,88210,2052,32.8392097,-104.4026132,Eddy County,56,Closed,(830)331-8908,(1) 210-2417,200,Innovative Network of Knowledge,503 E McGaffey St,NA,Roswell,NM,88203,6965,Chaves County
02CH013060,1,head_start_of_rockland_inc_ny,Little Lambs,224 Brick Church Rd,NA,Spring Valley,NY,10977,2038,41.1406868,-74.0654945,Rockland County,12,Open,(845)429-4122,(845) 290-1073,000,"Head Start of Rockland, Inc",117 Route 9W,NA,Haverstraw,NY,10927,1404,Rockland County
02CH013056,1,police_athletic_league_inc_ny,Bronx 1,1054 Intervale Ave,NA,Bronx,NY,10459,2802,40.8247351,-73.8965291,Bronx County,34,Open,(718)342-4725,(718) 893-5074,000,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,2,police_athletic_league_inc_ny,Bronx 1,1054 Intervale Ave,NA,Bronx,NY,10459,2802,40.8247351,-73.8965291,Bronx County,24,Open,(718)342-4725,(718) 893-5074,200,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,1,police_athletic_league_inc_ny,Bronx 2,1240 Webster Ave,NA,Bronx,NY,10456,3374,40.8325276,-73.9091436,Bronx County,15,Open,(718)342-4725,(718) 588-1000,000,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,2,police_athletic_league_inc_ny,Bronx 2,1240 Webster Ave,NA,Bronx,NY,10456,3374,40.8325276,-73.9091436,Bronx County,16,Open,(718)342-4725,(718) 588-1000,200,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,1,police_athletic_league_inc_ny,Bronx 3,888 Westchester Ave,NA,Bronx,NY,10459,4010,40.8206583,-73.8993335,Bronx County,17,Open,(718)342-4725,(718) 450-3556,000,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,2,police_athletic_league_inc_ny,Bronx 3,888 Westchester Ave,NA,Bronx,NY,10459,4010,40.8206583,-73.8993335,Bronx County,24,Open,(718)342-4725,(718) 450-3556,200,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,1,police_athletic_league_inc_ny,Bronx 4,1458 Webster Ave,NA,Bronx,NY,10456,1830,40.838025,-73.9059,Bronx County,15,Open,(718)342-4725,(718) 590-7014,000,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,2,police_athletic_league_inc_ny,Bronx 4,1458 Webster Ave,NA,Bronx,NY,10456,1830,40.838025,-73.9059,Bronx County,32,Open,(718)342-4725,(718) 590-7014,200,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,1,police_athletic_league_inc_ny,Bronx 5,565 Morris Ave,NA,Bronx,NY,10451,4738,40.8181358,-73.9226538,Bronx County,32,Open,(718)342-4725,(917) 410-3851,000,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013056,2,police_athletic_league_inc_ny,Bronx 5,565 Morris Ave,NA,Bronx,NY,10451,4738,40.8181358,-73.9226538,Bronx County,48,Open,(718)342-4725,(718) 410-3851,200,"Police Athletic League, Inc.",452 Pennsylvania Ave,NA,Brooklyn,NY,11207,5313,Kings County
02CH013529,2,dominican_womens_development_center_inc_the_ny,Dominican Women's Deveopment Center,519 W 189th St,Fl Gro,New York,NY,10040,4647,40.8538351,-73.9282148,New York County,72,Not Reported,(212)994-6060,(212) 994-6060,200,Dominican Women's Development Center,519 W 189th Street- Ground Floor,NA,New York,NY,10040,-1,New York County
02CH013540,2,leaguers_inc_the_nj,University,405 University Ave,NA,Newark,NJ,07102,1219,40.7333421349892,-74.1782746312134,Essex County,52,Open,(973)643-0300,(973) 643-0300,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,2,leaguers_inc_the_nj,731 Clinton,731 Clinton Ave,NA,Newark,NJ,07108,1227,40.7230169,-74.211332,Essex County,16,Open,(973)643-0300,(973) 373-2397,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,2,leaguers_inc_the_nj,1189 E Broad,1189 E Broad St,NA,Elizabeth,NJ,07208,1048,40.6683274,-74.2130901,Union County,16,Open,(973)643-0300,(908) 629-9199,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,2,leaguers_inc_the_nj,Orange Street,553-567 Orange Street,NA,Newark,NJ,07107,-1,40.754796,-74.194073,Essex County,8,Open,(973)643-0300,(973) 643-0300,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,2,leaguers_inc_the_nj,Springfield,302-324 Springfield Ave,Fl 1,Newark,NJ,07103,5612,40.7337207880532,-74.1930233501852,Essex County,16,Open,(973)643-0300,(973) 643-0300,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,2,leaguers_inc_the_nj,999,999 Broad St,NA,Newark,NJ,07102,2543,40.7291867,-74.1765698,Essex County,8,Open,(973)643-0300,(976) 643-0300,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,2,leaguers_inc_the_nj,Bakery Village,1 4th Ave,NA,East Orange,NJ,07017,-1,40.7628332,-74.192519,Essex County,48,Open,(973)643-0300,(973) 643-0300,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013540,1,leaguers_inc_the_nj,Marshall,10-12 Marshall Street,NA,Irvington,NJ,07111,-1,40.7292091,-74.2217083,Essex County,45,Open,(973)643-0300,(973) 374-3344,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,750 Clinton,750 Clinton Ave,NA,Newark,NJ,07108,1223,40.7230073,-74.2120269,Essex County,45,Open,(973)643-0300,(973) 371-3615,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,University,405 University Ave,NA,Newark,NJ,07102,1219,40.7333421349892,-74.1782746312134,Essex County,105,Open,(973)643-0300,(973) 854-2088,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,731 Clinton,731 Clinton Ave,NA,Newark,NJ,07108,1227,40.7230169,-74.211332,Essex County,60,Open,(973)643-0300,(973) 373-2397,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,1111 Chandler,1111 Chandler Ave,NA,Roselle,NJ,07203,2705,40.6488614,-74.2493835,Union County,115,Open,(973)643-0300,(908) 241-5678,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,1189 E Broad,1189 E Broad St,NA,Elizabeth,NJ,07208,1048,40.6683274,-74.2130901,Union County,75,Open,(973)643-0300,(908) 629-9199,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,Orange Street,553-567 Orange Street,NA,Newark,NJ,07107,-1,40.754796,-74.194073,Essex County,60,Open,(973)643-0300,(973) 642-3143,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,Springfield,302-324 Springfield Ave,Fl 1,Newark,NJ,07103,5612,40.7337207880532,-74.1930233501852,Essex County,45,Open,(973)643-0300,(973) 643-0300,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,Judith Diggs,302-306 Sixteenth Ave,NA,Newark,NJ,07106,-1,40.737034,-74.210365,Essex County,60,Open,(973)643-0300,(973) 643-0300,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,South Orange,200 S Orange Ave,NA,Newark,NJ,07103,2724,40.7386863,-74.1908491,Essex County,45,Open,(973)643-0300,(973) 643-0300,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,100 Linden,100 Linden Ave,NA,Irvington,NJ,07111,2560,40.7298428,-74.2268393,Essex County,120,Open,(973)643-0300,(973) 643-0300,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,999,999 Broad St,NA,Newark,NJ,07102,2543,40.7291867,-74.1765698,Essex County,45,Open,(973)643-0300,(973) 643-0300,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
02CH013540,1,leaguers_inc_the_nj,Elm Street,281 Elm St,NA,Newark,NJ,07105,2603,40.7265249,-74.1583387,Essex County,30,Open,(973)643-0300,(973) 643-0300,000,The Leaguers Inc.,405-425 University Avenue,2nd Floor,Newark,NJ,07102,2749,Essex County
04CH013531,2,community_action_for_improvement_inc_ga,CAFI Carroll County Head Start,619 Willie North St,NA,Carrollton,GA,30117,2151,33.5847183,-85.0899344,Carroll County,32,Not Reported,(706)806-9006,(706) 806-9006,200,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
04CH013531,2,community_action_for_improvement_inc_ga,CAFI Coweta County Head Start,80 E Newnan Rd,NA,Newnan,GA,30263,2262,33.354587,-84.7777739,Coweta County,32,Not Reported,(706)806-9006,(706) 806-9006,200,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
04CH013531,2,community_action_for_improvement_inc_ga,CAFI Heard County Head Start,15486 US Highway 27,NA,Franklin,GA,30217,3856,33.3866988,-85.1087329,Heard County,8,Not Reported,(706)806-9006,(706) 806-9006,200,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
04CH013531,1,community_action_for_improvement_inc_ga,CAFI Carroll County Head Start,619 Willie North St,NA,Carrollton,GA,30117,2151,33.5847183,-85.0899344,Carroll County,91,Not Reported,(706)806-9006,(706) 884-2651,000,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
04CH013531,1,community_action_for_improvement_inc_ga,CAFI Coweta County Head Start,80 E Newnan Rd,NA,Newnan,GA,30263,2262,33.354587,-84.7777739,Coweta County,74,Not Reported,(706)806-9006,(706) 806-9006,000,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
04CH013531,1,community_action_for_improvement_inc_ga,CAFI Head Start @ UWG,402 W Georgia Dr,NA,Carrollton,GA,30118,0001,33.5722773782961,-85.1039294785736,Carroll County,18,Not Reported,(706)806-9006,(706) 806-9006,000,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
04CH013531,1,community_action_for_improvement_inc_ga,CAFI Heard County Head Start,15486 US Highway 27,NA,Franklin,GA,30217,3856,33.3866988,-85.1087329,Heard County,17,Not Reported,(706)806-9006,(706) 884-2651,000,"Community Action for Improvement, Inc.",1380 Lafayette Pkwy,NA,Lagrange,GA,30241,2570,Troup County
02CH013544,1,brooklyn_chinese_american_association_inc_ny,Brooklyn Chinese-American Association,871 50th Street,NA,Brooklyn,NY,11220,2471,40.6400228,-74.0019094,Kings County,51,Not Reported,(718)438-0008,(929) 298-1459,000,Brooklyn Chinese-American Association,601 60th St,NA,Brooklyn,NY,11220,4108,Kings County
02CH013544,1,brooklyn_chinese_american_association_inc_ny,Brooklyn Chinese-American Association,757 60th St,NA,Brooklyn,NY,11220,4209,40.6361527,-74.010144,Kings County,33,Not Reported,(718)438-0008,(347) 438-6939,000,Brooklyn Chinese-American Association,601 60th St,NA,Brooklyn,NY,11220,4108,Kings County
02CH013542,1,broadway_housing_communities_inc_ny,Dorothy Day Early Childhood Center,583 Riverside Dr,Lower Level,New York,NY,10031,8346,40.821194,-73.9569269,New York County,51,Closed,(212)862-7155 - 402,(212) 862-7155,000,"Broadway Housing Communities, Inc",898 Saint Nicholas Ave,NA,New York,NY,10032,5206,New York County
02CH013542,1,broadway_housing_communities_inc_ny,Sugar Hill Museum Preschool,898 Saint Nicholas Ave,Ofc 1,New York,NY,10032,5283,40.8303403,-73.9410448,New York County,69,Open,(212)862-7155 - 402,(212) 862-7155,000,"Broadway Housing Communities, Inc",898 Saint Nicholas Ave,NA,New York,NY,10032,5206,New York County
02CH013546,1,bayonne_economic_opportunity_foundation_nj,Bayonne Head Start III,7 W 9th St,NA,Bayonne,NJ,07002,2503,40.6547753,-74.1265436,Hudson County,33,Open,(201)437-7702,(201) 823-8880,000,B.E.O.F. Community Action Partnership,555 Kennedy Blvd,NA,Bayonne,NJ,07002,2627,Hudson County
02CH013546,1,bayonne_economic_opportunity_foundation_nj,Bayonne Head Start II,557 Kennedy Blvd,NA,Bayonne,NJ,07002,2627,40.6654265,-74.1239503,Hudson County,34,Open,(201)437-7702,(201) 437-2209,000,B.E.O.F. Community Action Partnership,555 Kennedy Blvd,NA,Bayonne,NJ,07002,2627,Hudson County
02CH013546,1,bayonne_economic_opportunity_foundation_nj,Bayonne Head Start 1,21 W 8th St,NA,Bayonne,NJ,07002,1201,40.654506,-74.127477,Hudson County,89,Open,(201)437-7702,(201) 437-7702,000,B.E.O.F. Community Action Partnership,555 Kennedy Blvd,NA,Bayonne,NJ,07002,2627,Hudson County
02HP000558,2,the_committee_for_hispanic_children_and_families_inc_ny,CHCF EHS,450 Castle Hill Ave,NA,Bronx,NY,10473,1609,40.8167485,-73.8471132,Bronx County,48,Closed,(212)206-1090,(1) 347-0589,200,"The Committee for Hispanic Children and Families, Inc.",450 Castle Hill Ave,NA,Bronx,NY,10473,1609,Bronx County
